action	current_path	proposed_path	note
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day014.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day015.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day016.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day017.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day018.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day019.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day020.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day021.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day022.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day023.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day024.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day025.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day026.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day027.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day028.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day029.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day030.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day031.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day032.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day033.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day034.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day035.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day036.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day037.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day038.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day039.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day040.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day041.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day042.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day043.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day044.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day045.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day046.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day047.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day048.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day049.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day050.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day051.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day052.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day053.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day054.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day055.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day056.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day057.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day058.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day059.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day060.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day061.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day062.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day063.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day064.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day065.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day066.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day067.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day068.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day069.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day070.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day071.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day072.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day073.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day074.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day075.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day076.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day077.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day078.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day079.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day080.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day081.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day082.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day083.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day084.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day085.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day086.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day087.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day088.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day089.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day090.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day091.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day092.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day093.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day094.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day095.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day096.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day097.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day098.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day099.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day100.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day101.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day102.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day103.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/glogermf3gsr/glossika_ende_f3_gsr_day104.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_3/readme1st.txt		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/germanf1.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/germanf2.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/germanf3.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0001a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0001b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0001c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0051a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0051b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0051c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0101a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0101b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0101c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0151a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0151b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/_junk/fme_method/german_unzipped/glossika_german_4/glogermf1gms/glossika_ende_f1_gms_0151c.mp3		needs human decision
